"CNTLNUM","SCHCNTL","currentTeacher","TFSFINWT","F0105","F0108","F0113","F0116","T0293","T0294","T0295","T0296","T0297","T0298","T0299","T0300","T0301","T0303","T0306","T0307","T0308","T0309","T0310","T0311","T0312","T0315","T0320","T0321","T0322","T0324","T0325","T0326","T0327","T0331","T0332","T0335","T0336","T0337","T0338","T0339","T0340","TFNLWGT","LEP_T","MGMNT_T","NEWTCH","PLAN","PUPILS_D","PUPILS_S","SBKGD_T","SDLQ_T","T0051","T0059","T0106","T0120","T0122","T0124","T0125","T0126","T0127","T0147","T0148","T0149","T0150","T0153","T0154","T0155","T0156","T0158","T0208","T0248","T0250","treat","teachImputed","PUPILS","PSCHMAN","PFAMBACK","PSTUDEL","PSTUPAR","PTEACSUP","pscore","distance","weights","subclass"
138820,104720,1,485.9494,"Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree",3,3,4,4,3,4,2,1,4,2,1,1,3,3,1,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,325.443,0,17,"Teacher has taught 3 years or less",10.14,100,0,8,14,1,0,7,1,5,1,1,1,1,1,1,4,2,1,1,1,1,2,0,1,-8,1,0,100,-0.102072886228281,-0.259213161424825,-0.38036721952473,-0.463142462179976,0.594674093485339,0.273741779366992,0.273741779366992,1,"181"
138855,109311,0,47.0394,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",2,4,4,5,5,5,1,1,1,2,1,2,1,2,1,1,1,2,1,4,3,4,4,4,4,4,3,3,4,3,4,2,5,34.7321,0,20,"Teacher has taught 3 years or less",2.08,120,0,14,19,1,1,0,3,5,1,1,1,1,1,1,5,2,2,1,1,1,2,0,2,-8,1,0,120,-1.08744332583969,0.952803163418016,0.905285368799584,0.885807239210335,-1.01109015110619,0.202664979256693,0.202664979256693,1,"182"
138920,100385,1,117.0003,"Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree",1,1,4,5,4,1,3,2,4,3,1,4,2,2,2,2,3,1,1,3,2,3,3,3,3,4,4,2,1,1,2,3,5,103.4412,100,14,"Teacher has taught 3 years or less",3.33,0,18,6,17,1,0,2,1,4,-8,-8,-8,-8,-8,-8,0,2,2,2,1,1,2,18,-8,1,1,0,18,0.506434049686702,-0.644040861519576,-0.0326759146812477,-0.16681704489241,0.14976109648101,0.344556994491206,0.344556994491206,1,"183"
138958,103771,1,26.8252,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",5,5,5,5,5,5,1,1,1,2,1,3,1,1,1,1,1,2,2,2,3,4,3,3,3,4,1,2,1,1,4,2,5,22.8712,0,20,"Teacher has taught 3 years or less",8.82,93,0,8,14,1,0,1,3,5,1,1,1,1,1,1,3,2,2,1,2,1,2,0,2,-8,1,0,93,-0.986762898443984,-0.400832490347621,-0.253707660848274,0.0904907496226056,-1.12395243274692,0.139952899977367,0.139952899977367,1,"184"
139192,110734,1,23.0082,"Strongly agree","Strongly agree","Somewhat agree","Strongly agree",3,3,2,3,3,1,2,2,4,4,4,2,3,2,1,1,2,3,4,1,1,1,2,2,3,2,1,1,1,1,4,3,3,19.6081,0,14,"Teacher has taught 3 years or less",21.43,48,0,7,10,1,1,3,3,5,1,1,1,1,2,-8,0,1,1,1,1,1,2,0,1,-8,1,0,48,0.30227781885098,-0.823307325697909,-1.10835268507371,-1.61802633814285,0.328732468357431,0.347720045058059,0.347720045058059,1,"185"
139342,110076,0,62.5946,"Strongly agree","Neither agree nor disagree","Somewhat agree","Strongly disagree",3,5,5,4,3,3,2,2,2,3,3,4,4,4,3,4,4,3,3,3,3,4,4,3,4,4,4,3,4,3,4,1,5,46.2173,0,11,"Teacher has taught 3 years or less",18.75,90,0,14,19,1,0,0,1,5,1,1,1,1,1,2,1,2,2,1,1,1,2,0,2,-8,1,0,90,1.14564649553495,0.923556998321015,0.685803888906219,0.492101311749163,1.49007448959557,0.243968139635647,0.243968139635647,1,"186"
139560,110346,1,674.6466,"Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree",5,4,5,3,4,3,2,1,3,2,1,2,3,3,1,2,2,1,1,4,4,4,3,3,4,4,2,3,3,3,3,1,1,25.7186,0,18,"Teacher has taught 3 years or less",6.58,0,0,12,16,1,0,1,1,5,1,1,1,1,1,1,5,2,2,1,1,1,2,2,1,-8,1,0,0,-0.22670719177382,0.553038430841483,0.307222017698061,0.93720927973481,0.30630572133016,0.183942014710988,0.183942014710988,1,"187"
139658,104092,1,29.8721,"Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree",4,4,4,5,3,4,3,2,2,2,3,3,2,2,3,1,2,2,2,4,3,4,4,3,3,4,2,2,4,2,4,2,3,25.4576,0,12,"Teacher has taught 3 years or less",11.25,85,0,12,16,1,0,1,1,5,1,2,1,1,2,-8,0,2,1,1,2,1,2,0,2,-8,1,0,85,0.640740969464812,0.345360784532363,0.156432716854813,0.647640864482384,-0.0526692225462079,0.267863709728455,0.267863709728455,1,"188"
139793,102922,0,33.3629,"Strongly disagree","Somewhat agree","Strongly disagree","Somewhat disagree",2,5,5,5,4,5,2,1,4,2,1,2,2,2,1,2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,27.305,0,19,"Teacher has taught 3 years or less",6.25,40,0,12,15,1,0,0,3,5,2,2,2,2,1,1,4,2,1,2,1,1,2,0,-8,-8,1,0,40,-0.545877254305616,0.44039162175665,-0.152104072880256,-0.374007198107211,-0.138246375844313,0.142707449861353,0.142707449861353,1,"189"
140709,108833,1,831.6626,"Somewhat agree","Strongly agree","Somewhat agree","Strongly agree",4,5,5,5,5,5,2,1,4,1,2,2,1,1,2,2,1,3,1,2,3,4,3,3,4,4,3,3,4,3,3,1,2,140.6611,0,17,"Teacher has taught 3 years or less",10.42,0,17,13,17,1,0,1,1,5,1,1,1,1,1,1,5,1,2,1,1,1,1,17,2,-8,1,0,17,-0.228655476401359,0.671803806903272,0.333121824887053,0.250057912152898,-0.604854652083883,0.315487391189254,0.315487391189254,1,"190"
140791,103828,1,50.7653,"Strongly disagree","Strongly disagree","Strongly agree","Strongly agree",4,3,5,5,5,5,2,1,3,2,1,1,1,1,2,2,2,1,1,3,3,4,4,4,4,4,4,2,3,3,4,2,1,44.1737,16.67,17,"Teacher has taught 3 years or less",4.44,0,18,12,20,1,0,1,1,5,1,1,1,1,2,-8,0,2,1,1,2,1,2,18,-8,2,1,0,18,-0.320516239245566,0.653435094374842,0.977562801895818,0.647907434404381,-0.681938244022216,0.393216205947113,0.393216205947113,1,"191"
140793,105246,0,114.4675,"Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat agree",2,2,2,4,4,5,4,3,1,4,2,4,2,2,3,2,2,1,1,2,2,4,2,4,4,4,4,2,2,1,4,1,2,92.466,0,11,"Teacher has taught 3 years or less",7.14,0,13,9,18,1,0,0,1,5,1,1,1,1,1,1,5,2,2,1,2,1,2,13,2,-8,1,1,13,0.922629675257027,-0.179331259840004,0.242084015183745,-0.00922265169719081,0.269122969018805,0.345553497507442,0.345553497507442,1,"192"
140804,101458,0,109.6268,"Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree",5,4,5,4,4,4,1,1,1,2,1,3,2,3,1,2,2,2,1,3,3,3,2,4,4,4,4,2,3,3,4,3,5,80.944,5.22,19,"Teacher has taught 3 years or less",16.67,134,0,12,18,1,1,0,3,5,1,1,1,1,1,1,4,1,1,1,1,1,2,0,2,2,1,0,134,-0.431997028901166,0.547828901034099,0.423474400239745,0.135486487301729,-0.00551224715162672,0.349477659769079,0.349477659769079,1,"193"
140836,109292,1,3.6109,"Strongly disagree","Somewhat agree","Strongly agree","Somewhat agree",1,2,2,5,5,5,2,1,2,4,4,2,2,2,2,1,2,1,3,1,1,1,3,3,2,3,2,1,1,1,2,3,3,2.9278,0,14,"Teacher has taught 3 years or less",15.63,0,13,5,13,1,0,1,1,5,1,1,1,1,2,-8,0,1,1,1,1,1,2,13,2,-8,1,0,13,0.205748996584517,-1.17283808594205,-0.83537716777442,-1.5192966874288,-0.0336213598558719,0.377919424803466,0.377919424803466,1,"194"
141609,107046,1,1055.0083,"Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree",4,3,4,4,4,4,2,1,3,2,1,2,1,1,1,1,2,1,1,4,3,4,4,4,4,4,4,4,3,4,4,2,1,408.7864,0,18,"Teacher has taught 3 years or less",10,0,17,15,20,1,0,0,1,5,1,1,1,1,1,1,4,2,2,1,1,1,2,17,-8,-8,1,0,17,-0.56776913828042,1.4214522363672,1.32668916823317,1.05861287600557,-1.05395792006126,0.244909125611236,0.244909125611236,1,"195"
141666,109686,0,35.3721,"Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree",5,5,5,5,3,5,1,1,4,2,2,1,1,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,5,4,26.1173,0,19,"Teacher has taught 3 years or less",10.53,103,0,12,15,1,0,0,1,5,1,1,1,1,1,2,5,1,1,2,1,1,2,0,1,-8,1,0,103,-0.894600657922951,0.45478170098324,-0.0637678951711763,0.064065286518489,-1.06973628195002,0.174871998196289,0.174871998196289,1,"196"
141862,102704,1,2388.5287,"Somewhat disagree","Somewhat agree","Strongly agree","Strongly agree",4,2,5,5,5,5,2,2,2,2,1,2,2,2,2,3,2,1,2,3,2,4,4,4,4,4,3,4,4,4,4,1,1,136.2647,5.26,16,"Teacher has taught 3 years or less",20.61,0,19,16,19,1,0,1,1,5,1,1,1,1,1,1,5,2,1,2,2,1,2,19,2,2,1,0,19,0.139745965924789,1.5088146766869,0.842838328996573,0.352480930714362,0.19193366524935,0.155989387646425,0.155989387646425,1,"197"
142130,107872,1,594.1549,"Strongly agree","Somewhat agree","Strongly agree","Somewhat agree",4,4,5,5,4,5,1,1,1,2,1,1,2,2,1,1,1,2,1,4,3,4,4,3,4,4,3,4,4,4,4,1,1,242.5636,0,20,"Teacher has taught 3 years or less",7.58,0,0,16,18,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,1,1,1,2,0,1,-8,1,0,0,-1.11602670055239,1.49777865539718,0.777936443312216,0.833309961954534,-0.61897932011588,0.222311231985651,0.222311231985651,1,"198"
142457,101231,1,9.2824,"Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree",2,3,5,5,5,2,1,2,4,4,1,2,1,2,1,2,2,2,2,2,2,4,3,4,4,4,2,1,1,1,2,2,3,8.0772,0,18,"Teacher has taught 3 years or less",10.96,0,0,5,17,1,0,3,1,5,1,1,1,1,1,1,5,2,2,1,1,1,2,17,1,-8,1,0,0,-0.318033981626714,-0.859131978481384,0.0585099228555546,-0.0638600351254279,-0.460374228933844,0.186136127175466,0.186136127175466,1,"199"
142580,102867,1,675.2963,"Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree",4,2,4,4,5,1,2,1,2,3,1,2,1,1,1,2,1,1,1,3,2,4,3,3,4,3,3,3,3,3,3,2,3,165.231,0,19,"Teacher has taught 3 years or less",1.25,0,0,12,16,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,1,2,1,2,9,1,2,1,0,0,-0.694550069154064,0.49567637625414,0.130316600797391,0.180039348021348,-0.748956415264226,0.227313122983559,0.227313122983559,1,"200"
142741,108857,1,485.119,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree",3,4,5,5,2,5,2,2,2,1,3,3,4,3,2,3,2,2,1,2,2,3,2,3,3,3,2,2,3,2,3,1,2,23.0414,1.49,14,"Teacher has taught 3 years or less",17.95,67,0,10,13,1,0,0,1,5,2,2,2,2,1,2,3,1,1,1,1,1,2,0,1,2,1,0,67,0.594834204206693,-0.0441009347519421,-0.487551481124865,-0.487741193640584,1.08754045475477,0.350733865404321,0.350733865404321,1,"201"
143187,103603,0,573.3367,"Strongly agree","Somewhat disagree","Strongly disagree","Strongly disagree",5,5,5,5,5,5,1,1,1,1,1,1,1,2,1,2,2,2,1,3,3,4,4,4,4,4,4,4,3,4,3,1,2,214.5389,0,19,"Teacher has taught 3 years or less",12.92,0,0,14,20,1,1,1,3,5,1,1,1,1,2,-8,0,2,1,1,2,1,2,21,-8,-8,1,0,0,-0.821579414957978,1.1841166798494,1.14209980304375,0.688874036684116,-0.660310326752979,0.270310078872393,0.270310078872393,1,"202"
143520,103526,1,641.5473,"Somewhat agree","Strongly disagree","Somewhat agree","Somewhat agree",4,4,4,4,5,5,3,1,3,2,2,2,2,2,3,4,2,4,1,3,4,4,2,3,3,4,3,2,2,2,2,1,1,165.7388,13.64,14,"Teacher has taught 3 years or less",8.13,0,22,8,15,1,1,1,2,5,1,1,1,1,1,1,4,1,1,1,1,1,1,22,1,1,1,0,22,0.385364843351245,-0.19804524187286,-0.104119695967013,0.549421554329852,0.39611766887128,0.363534840839094,0.363534840839094,1,"203"
143546,110392,1,24.9965,"Somewhat agree","Somewhat agree","Somewhat disagree","Strongly agree",4,4,4,4,4,4,1,1,3,4,1,2,1,1,2,2,2,4,2,3,3,3,3,4,4,4,3,4,3,2,3,3,1,21.312,5.59,18,"Teacher has taught 3 years or less",2.08,179,0,12,18,1,0,2,1,5,1,1,1,1,2,-8,0,1,2,1,1,1,2,0,2,1,1,0,179,-0.392305263535195,0.422798765218814,0.435034825472465,0.168967780765606,-0.659053006579489,0.310245977317537,0.310245977317537,1,"204"
143589,111283,1,23.5655,"Somewhat disagree","Somewhat agree","Somewhat agree","Strongly agree",5,5,5,5,4,5,3,4,4,3,2,3,4,2,2,3,3,1,2,3,2,3,3,3,3,3,2,3,2,2,3,2,1,20.0831,1.61,11,"Teacher has taught 3 years or less",18.75,62,0,10,14,1,0,3,1,5,1,1,1,1,2,-8,0,2,1,1,2,1,2,0,1,2,1,0,62,1.05140104996967,0.0189540340340627,-0.33381934250274,-0.251870450547,1.08300530433119,0.30915637385726,0.30915637385726,1,"205"
143835,112078,0,33.6378,"Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree",3,3,4,4,3,4,2,2,1,3,2,2,2,1,2,3,3,2,2,3,2,4,3,3,3,4,3,2,1,2,2,1,1,26.7086,15.5,14,"Teacher has taught 3 years or less",10.42,129,0,7,16,1,0,0,3,5,1,1,1,1,2,-8,0,2,2,1,1,1,2,0,2,1,1,0,129,0.410705933711946,-0.31479821523081,-0.0604069726640185,0.104946813581932,0.11662600471483,0.193133788241731,0.193133788241731,1,"1"
144067,111024,1,389.795,"Strongly agree","Strongly agree","Strongly agree","Somewhat disagree",5,3,5,5,5,5,1,2,3,4,1,2,3,2,1,3,2,1,2,1,1,2,3,3,2,3,1,1,1,1,2,1,1,68.2627,0,18,"Teacher has taught 3 years or less",9.52,115,0,5,12,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,1,2,1,2,0,2,-8,1,0,115,-0.118245315832946,-1.18833841712013,-0.946830162239753,-1.28471198147784,0.516245722790892,0.214786624811316,0.214786624811316,1,"2"
144093,110896,0,79.1187,"Strongly agree","Somewhat agree","Strongly agree","Neither agree nor disagree",3,4,4,4,3,4,2,4,4,2,2,3,2,2,1,1,3,4,2,2,2,3,3,3,4,3,3,4,4,4,4,3,3,62.8208,0,13,"Teacher has taught 3 years or less",8.13,114,0,16,16,1,0,0,1,5,1,1,1,1,1,1,5,1,1,2,2,1,2,0,2,-8,1,0,114,0.600305991477961,1.31684865967567,0.145100514751416,-0.265291085314162,0.0220270163300276,0.254850760952427,0.254850760952427,1,"3"
144314,105565,1,2456.4079,"Somewhat agree","Strongly agree","Strongly disagree","Neither agree nor disagree",4,4,5,5,3,5,1,1,4,2,2,2,3,2,1,2,2,2,1,2,2,2,3,4,4,4,3,3,1,1,2,1,3,70.7391,3.68,18,"Teacher has taught 3 years or less",12.5,136,0,7,18,1,0,0,1,5,1,1,1,1,1,1,4,1,1,1,1,1,2,0,1,2,1,0,136,-0.268070146074629,-0.442280520991363,0.135219730242712,-0.584172750739939,0.252166286326852,0.441587172003182,0.441587172003182,1,"4"
144652,109675,1,745.3052,"Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree",4,4,5,5,5,5,2,1,2,3,2,3,1,2,1,1,2,3,1,2,1,2,2,4,2,3,2,2,2,2,3,1,1,22.7756,3.85,17,"Teacher has taught 3 years or less",11.25,156,0,9,13,1,1,2,3,5,1,1,1,1,1,2,3,2,1,1,1,1,2,0,2,2,1,0,156,-0.20927501369367,-0.197500809576335,-0.592445500163012,-0.913920162425665,-0.546585143286098,0.306074733792391,0.306074733792391,1,"5"
144946,111540,1,161.8606,"Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree",2,5,5,5,5,5,2,3,4,4,2,4,3,1,2,1,4,1,3,4,4,4,4,4,4,4,4,1,1,2,3,1,2,143.5582,0,12,"Teacher has taught 3 years or less",11.71,0,16,7,20,1,0,1,1,5,1,1,1,1,1,2,2,2,2,1,1,1,1,16,1,-8,1,0,16,0.848649460765787,-0.163324251060504,0.873034321875575,1.18143302731772,0.1028662190933,0.263940827225943,0.263940827225943,1,"6"
144953,101290,1,30.7299,"Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree",2,5,5,5,5,5,2,1,4,2,2,3,4,3,2,2,1,3,2,4,2,2,3,3,3,3,3,3,3,2,3,2,3,28.6741,1.81,17,"Teacher has taught 3 years or less",18.54,221,0,11,15,1,0,1,1,5,1,1,1,1,1,1,5,2,2,2,1,1,2,0,2,2,1,0,221,0.0863931802680453,0.156530556625363,-0.200087448948227,-0.282742715296481,0.762659289237678,0.0864437257159248,0.0864437257159248,1,"7"
145160,110765,1,544.0744,"Somewhat disagree","Somewhat agree","Strongly agree","Neither agree nor disagree",4,5,5,5,5,5,1,1,4,1,1,1,1,1,1,2,2,3,2,3,3,4,4,4,4,4,4,4,4,3,4,4,1,52.2657,0,19,"Teacher has taught 3 years or less",5,0,30,15,20,1,0,1,1,5,1,1,1,1,1,1,3,1,2,1,2,1,1,30,1,-8,1,0,30,-0.888102173029512,1.18850583010832,1.15468786529462,0.703410867347039,-0.868132471967263,0.297871635000794,0.297871635000794,1,"8"
145643,103583,1,21.5518,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree",3,3,5,5,5,5,2,3,2,2,1,3,1,1,2,3,2,2,1,3,2,3,3,3,4,3,4,3,1,1,1,1,1,15.2219,0,15,"Teacher has taught 3 years or less",2.5,47,0,6,17,1,1,0,3,5,1,2,1,1,2,-8,0,2,1,1,1,1,2,0,1,-8,1,1,47,0.336529552814693,-0.590099302036313,0.0174313410644596,-0.140290275385244,-0.236160447768191,0.432005993191242,0.432005993191242,1,"9"
145792,107533,1,10.847,"Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree",5,5,5,5,4,5,1,1,4,4,1,3,1,1,1,2,3,1,1,3,2,3,3,3,2,4,2,1,1,3,4,4,5,10.494,17.09,18,"Teacher has taught 3 years or less",1.88,117,0,9,14,1,0,0,1,5,1,1,1,1,1,1,2,1,1,1,2,1,2,0,-8,2,1,0,117,-0.370224080015656,0.0224504352119084,-0.325628981412355,-0.20633948109655,-0.611698765892856,0.459429832686048,0.459429832686048,1,"10"
145992,100191,1,567.9571,"Strongly agree","Somewhat agree","Strongly agree","Strongly agree",1,1,5,3,5,5,1,1,4,2,1,1,1,1,1,1,1,2,1,2,2,4,4,4,4,4,4,2,1,1,2,1,1,54.1659,100,20,"Teacher has taught 3 years or less",0,0,20,6,20,1,0,0,3,5,1,2,1,1,1,1,5,2,2,1,1,1,2,20,2,2,1,0,20,-1.50673629297394,-0.510733391166338,0.624996422913802,0.0860423275045973,-1.37786623682133,0.348226383379283,0.348226383379283,1,"11"
146091,102678,1,333.4067,"Strongly agree","Somewhat agree","Somewhat disagree","Somewhat disagree",5,5,5,5,5,5,2,2,4,3,2,4,2,2,2,3,2,2,1,2,1,1,2,3,1,4,2,1,1,1,2,1,1,73.8926,34.19,15,"Teacher has taught 3 years or less",10.83,117,0,5,12,1,1,0,3,5,2,2,1,2,1,1,4,2,1,1,1,1,2,0,2,1,1,1,117,0.436388389406985,-1.20279841283055,-0.963983835582203,-1.31863713829467,0.393726815664526,0.490964812344469,0.490964812344469,1,"12"
146335,107672,1,216.1656,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",1,1,1,2,1,2,2,2,4,2,1,3,2,3,2,3,2,2,3,3,2,4,4,4,4,4,2,2,2,1,2,1,1,199.5657,0,16,"Teacher has taught 3 years or less",0,0,19,7,18,1,0,0,3,5,1,1,1,1,1,1,5,2,1,2,1,1,1,19,2,-8,1,0,19,0.242186154772777,-0.427229040249681,0.295989115750389,0.170418894046691,0.349012800329042,0.160014017287831,0.160014017287831,1,"13"
146693,105986,0,665.1627,"Strongly agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",5,5,5,5,5,5,2,1,2,3,2,3,2,2,1,1,2,4,1,2,2,2,2,2,2,3,2,2,2,2,3,2,1,21.3117,3.09,17,"Teacher has taught 3 years or less",3.66,97,0,9,11,1,0,1,2,4,1,1,2,1,2,-8,0,1,1,1,2,1,1,0,2,1,1,0,97,-0.126012082293061,-0.225056701365352,-0.785565260451628,-0.754210203592617,-0.178272571768716,0.260696925756522,0.260696925756522,1,"14"
146873,106111,1,2876.8001,"Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree",1,1,1,4,3,5,1,2,4,3,2,3,2,2,2,2,2,3,1,4,4,4,1,4,4,4,4,2,3,2,3,2,1,226.9151,8,16,"Teacher has taught 3 years or less",0,75,0,10,17,1,0,0,3,5,1,1,1,2,2,-8,0,2,2,1,1,1,1,0,2,2,1,1,75,0.189306774827537,0.128338429537393,0.386700652550619,0.99454977202396,-0.0293317599141436,0.410848184853551,0.410848184853551,1,"15"
147156,112275,1,469.6956,"Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree",1,2,5,5,5,5,1,1,4,3,1,1,1,1,1,1,1,4,1,4,4,3,3,3,4,4,1,1,2,1,1,1,1,115.2824,44.12,20,"Teacher has taught 3 years or less",3.33,0,34,5,15,1,0,0,3,5,1,1,1,1,1,1,5,2,2,1,2,1,2,34,-8,2,1,1,34,-1.42255816228501,-0.856624130059667,-0.0659735990266389,0.443354721040692,-1.36231147308362,0.195979386729194,0.195979386729194,1,"16"
147193,105907,1,619.8008,"Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree",3,1,5,3,3,2,2,2,3,2,3,3,3,2,2,3,3,1,1,2,2,3,1,4,1,3,1,3,2,1,2,1,1,246.5065,5,13,"Teacher has taught 3 years or less",7.02,0,20,8,10,1,0,0,1,5,1,1,1,1,1,1,3,1,1,2,1,1,2,20,1,2,1,0,20,0.668846880456652,-0.536967505075887,-1.02005156568472,-0.596526771971568,0.711259455727413,0.146020197758601,0.146020197758601,1,"17"
147280,104890,0,107.3698,"Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat agree",4,4,4,4,4,4,1,1,4,2,1,1,1,2,1,2,2,1,1,4,4,4,3,4,4,4,4,3,3,3,3,4,3,89.2779,0,19,"Teacher has taught 3 years or less",3.13,0,0,12,19,1,0,0,3,5,1,1,1,1,1,2,4,1,1,1,1,1,2,5,-8,-8,1,0,0,-0.797718352173919,0.65669869072079,0.886878640080645,1.20246153444703,-0.695122685600683,0.314515990026982,0.314515990026982,1,"18"
147446,107665,1,5.2946,"Strongly agree","Somewhat agree","Strongly disagree","Strongly disagree",1,4,4,4,3,5,1,1,4,1,1,2,1,3,1,3,1,1,1,2,2,3,4,4,4,4,3,4,3,3,3,1,1,5.1223,0,20,"Teacher has taught 3 years or less",0,0,20,13,19,1,0,1,1,5,1,1,2,1,2,-8,0,1,2,2,1,1,2,20,2,-8,1,0,20,-0.853875867120646,0.750189676401834,0.598286085955938,-0.201491659084324,-0.268932390913632,0.133222647489223,0.133222647489223,1,"19"
147514,111573,1,120.6649,"Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",3,4,4,4,3,3,2,2,3,1,2,3,3,2,2,2,1,2,2,3,3,3,4,4,4,4,3,4,4,3,4,2,2,120.6647,1.87,16,"Teacher has taught 3 years or less",10.42,107,0,15,19,1,0,3,1,5,1,1,1,1,2,-8,0,2,2,1,2,1,2,0,2,2,1,1,107,0.200263516902884,1.10044677445925,0.721789297183868,0.213344755981763,0.348915353132058,0.369608446246143,0.369608446246143,1,"20"
147923,103700,1,653.6389,"Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree",4,4,4,4,4,4,2,2,3,3,2,2,2,2,2,2,3,3,2,3,3,4,3,3,3,4,2,2,2,1,3,2,1,107.7705,0,14,"Teacher has taught 3 years or less",5,0,22,8,15,1,0,1,1,5,1,1,1,1,1,2,5,2,2,1,2,1,2,22,1,-8,1,0,22,0.413577607962224,-0.385219383851929,-0.14211289043916,0.301582275457681,0.0945450807734705,0.155947510089826,0.155947510089826,1,"21"
148039,106474,1,730.2553,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree",5,4,4,5,4,5,1,1,3,2,1,1,1,1,1,1,1,4,1,4,2,4,3,4,3,4,2,1,2,1,3,1,1,347.9647,0,20,"Teacher has taught 3 years or less",2.03,0,17,7,16,1,0,1,1,5,1,1,1,1,1,1,4,2,1,1,1,1,1,17,1,-8,1,0,17,-1.43264013654903,-0.543055393438322,0.0209407256513022,0.355142844362503,-1.35187875889024,0.296336219985543,0.296336219985543,1,"22"
148114,103341,1,623.6026,"Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree",5,5,5,5,5,5,2,4,4,1,4,3,3,3,3,3,3,4,1,4,4,4,4,4,4,4,2,3,3,3,4,1,5,315.7722,0,9,"Teacher has taught 3 years or less",8.33,0,0,13,18,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,1,1,1,2,0,1,2,1,0,0,1.26667567656863,0.775558812872729,0.666052339729708,1.09115042275415,0.875289207010486,0.257392968034465,0.257392968034465,1,"23"
148435,110117,1,116.6715,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",1,2,4,4,4,2,4,3,3,4,2,4,2,3,2,3,3,4,3,2,1,2,1,1,2,2,1,1,1,1,1,1,2,101.5224,0,11,"Teacher has taught 3 years or less",19.74,0,0,4,7,1,1,0,3,5,1,1,1,1,2,-8,0,2,2,2,2,1,2,30,1,1,1,0,0,0.996711252329379,-1.72713228259685,-1.59317844230716,-1.21322725657618,0.687091105224946,0.0478089901459168,0.0478089901459168,1,"24"
148634,111778,1,810.0377,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",5,3,5,3,4,3,2,2,4,2,4,4,3,2,4,3,4,1,3,4,3,4,3,4,3,4,1,3,2,1,3,3,4,42.3703,0,9,"Teacher has taught 3 years or less",1.43,0,0,9,15,1,0,1,1,5,1,1,1,1,2,-8,0,1,1,2,2,1,2,16,1,2,1,1,0,1.30772189898716,-0.214608464411765,-0.0913900462959749,0.535353232608238,0.803351613392025,0.235017104954431,0.235017104954431,1,"25"
148780,110003,1,817.1982,"Somewhat disagree","Strongly agree","Strongly disagree","Somewhat agree",3,3,3,4,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,329.5026,0,15,"Teacher has taught 3 years or less",10,0,22,4,6,1,0,1,1,5,1,1,1,1,1,1,3,2,1,1,1,1,1,22,-8,-8,1,0,22,0.384706721947873,-1.7971536545692,-1.74162004608802,-0.994117798899447,0.193004634854157,0.262367377757859,0.262367377757859,1,"26"
