CNTLNUM,SCHCNTL,currentTeacher,TFSFINWT,F0105,F0108,F0113,F0116,T0293,T0294,T0295,T0296,T0297,T0298,T0299,T0300,T0301,T0303,T0306,T0307,T0308,T0309,T0310,T0311,T0312,T0315,T0320,T0321,T0322,T0324,T0325,T0326,T0327,T0331,T0332,T0335,T0336,T0337,T0338,T0339,T0340,TFNLWGT,LEP_T,MGMNT_T,NEWTCH,PLAN,PUPILS_D,PUPILS_S,SBKGD_T,SDLQ_T,T0051,T0059,T0106,T0120,T0122,T0124,T0125,T0126,T0127,T0147,T0148,T0149,T0150,T0153,T0154,T0155,T0156,T0158,T0208,T0248,T0250,treat,teachImputed,PUPILS
141666,109686,0,35.3721,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,5,5,5,5,3,5,1,1,4,2,2,1,1,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,5,4,26.1173,0,19,Teacher has taught 3 years or less,10.53,103,0,12,15,1,0,0,1,5,1,1,1,1,1,2,5,1,1,2,1,1,2,0,1,-8,1,0,103
141862,102704,1,2388.5287,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,4,2,5,5,5,5,2,2,2,2,1,2,2,2,2,3,2,1,2,3,2,4,4,4,4,4,3,4,4,4,4,1,1,136.2647,5.26,16,Teacher has taught 3 years or less,20.61,0,19,16,19,1,0,1,1,5,1,1,1,1,1,1,5,2,1,2,2,1,2,19,2,2,1,0,19
141933,111825,1,420.646,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly agree,1,4,5,4,3,3,1,1,3,4,1,2,1,3,2,3,3,3,3,2,2,2,1,2,2,4,1,1,2,1,3,2,5,137.9476,0,17,Teacher has taught 3 years or less,2.14,0,0,7,10,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,2,2,2,2,28,2,-8,0,1,0
141945,103306,1,13.3121,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly disagree,1,4,5,5,5,5,2,2,3,1,4,4,3,4,3,2,4,4,4,2,2,4,1,3,4,4,2,2,1,2,2,4,3,10.7936,0,10,Teacher has taught 3 years or less,5,0,24,7,14,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,2,2,2,2,24,1,-8,0,0,24
142029,101429,1,341.6678,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,2,3,5,5,5,5,4,4,2,2,2,3,4,4,4,4,4,2,3,4,2,4,4,4,4,4,2,1,1,2,3,1,5,318.8104,0.82,7,Teacher has taught 3 years or less,9.26,122,0,7,18,1,0,1,1,5,1,1,1,1,1,1,2,2,2,2,1,2,2,0,1,2,0,0,122
142047,102049,1,34.1859,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,3,3,4,5,3,4,1,2,3,2,2,2,3,2,2,2,3,3,2,3,3,3,3,4,3,4,2,2,3,3,3,4,1,23.7271,0,15,Teacher has taught 3 years or less,0,0,10,11,16,1,0,0,1,5,1,1,1,1,2,-8,0,1,1,2,2,2,2,10,1,-8,0,0,10
142057,104479,1,797.1226,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,3,3,4,4,5,5,1,1,1,2,1,2,1,1,1,1,1,3,2,3,2,2,4,4,3,4,2,3,2,2,3,3,3,437.529,2.58,20,Teacher has taught 3 years or less,14.29,155,0,10,17,1,0,0,3,5,1,1,1,1,1,1,5,2,2,1,1,2,2,0,2,2,0,0,155
142076,106612,1,469.4302,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,5,4,4,5,5,5,1,1,2,1,2,3,2,2,2,2,2,1,1,2,2,3,2,3,3,3,3,2,2,2,2,1,1,40.2927,0,17,Teacher has taught 3 years or less,9.21,0,5,8,14,1,0,0,1,5,1,1,1,1,1,1,4,1,1,1,1,2,2,5,1,-8,0,0,5
142113,108398,0,90.6829,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,4,4,2,5,4,5,1,2,3,2,3,2,2,2,1,3,2,1,2,3,3,4,3,4,4,4,3,3,2,3,4,1,5,75.403,100,16,Teacher has taught 3 years or less,17.44,0,17,12,18,1,0,1,1,5,1,1,1,1,1,1,3,2,2,1,2,2,1,17,2,1,0,0,17
142130,107872,1,594.1549,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,4,4,5,5,4,5,1,1,1,2,1,1,2,2,1,1,1,2,1,4,3,4,4,3,4,4,3,4,4,4,4,1,1,242.5636,0,20,Teacher has taught 3 years or less,7.58,0,0,16,18,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,1,1,1,2,0,1,-8,1,0,0
142136,111722,1,16.5448,Strongly agree,Strongly agree,Strongly agree,Strongly agree,2,2,2,5,3,5,2,3,4,4,2,3,2,1,2,4,2,4,2,3,1,3,1,3,4,3,1,1,1,1,1,1,1,14.3965,15.15,14,Teacher has taught 3 years or less,5.41,66,0,4,12,1,0,1,1,5,2,1,1,1,1,2,1,1,1,1,1,2,2,0,1,1,0,1,66
142137,112311,1,766.8214,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,4,3,4,4,2,5,2,2,3,2,3,4,4,3,2,3,2,3,2,2,1,2,2,3,2,3,1,2,4,3,3,1,2,31.4368,0,14,Teacher has taught 3 years or less,5,73,0,12,11,1,0,0,1,5,1,1,1,1,1,1,4,1,1,2,2,2,2,0,1,-8,0,0,73
142164,100042,0,50.4441,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,4,4,4,5,4,4,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,2,3,3,3,4,3,3,2,2,3,2,1,37.7683,2.94,20,Teacher has taught 3 years or less,15,102,0,10,16,1,0,1,2,1,-8,-8,-8,-8,-8,-8,0,2,1,1,2,2,2,0,1,1,0,0,102
142180,101385,1,636.1374,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,2,2,3,4,4,4,1,2,2,2,3,2,3,2,3,2,3,2,2,3,2,4,2,3,4,4,2,2,2,2,3,1,1,273.4616,5,13,Teacher has taught 3 years or less,3.75,0,20,9,15,1,0,1,1,5,1,1,1,1,1,1,4,2,2,2,2,2,1,20,2,2,0,0,20
142229,111611,1,14.8497,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,4,5,5,5,2,5,4,2,3,4,4,2,2,2,2,2,3,2,3,2,2,4,2,4,3,3,2,1,2,3,3,4,2,10.3066,0,10,Teacher has taught 3 years or less,13.16,0,6,9,14,1,0,6,2,5,1,1,2,1,2,-8,0,1,2,2,1,2,2,6,-8,-8,0,0,6
142266,100598,1,9.9901,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,2,3,5,5,4,5,1,1,3,2,1,3,2,2,1,2,1,3,1,3,3,3,3,3,3,3,2,2,2,1,3,1,1,9.3218,0,20,Teacher has taught 3 years or less,16.67,80,0,8,14,1,1,0,3,5,1,1,1,1,1,1,4,2,2,2,2,2,2,0,1,-8,0,0,80
142285,101427,1,981.3049,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,5,3,5,4,5,4,1,2,2,2,2,3,1,1,2,1,2,1,1,4,3,4,4,4,4,4,4,4,4,4,4,1,1,485.8903,0,16,Teacher has taught 3 years or less,14.58,0,29,16,20,1,0,0,1,5,1,1,1,1,2,-8,0,1,1,1,2,2,2,29,1,-8,0,0,29
142357,107846,1,380.3711,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,5,4,5,5,5,5,1,2,4,3,1,3,2,2,1,2,2,3,2,2,2,3,3,3,3,3,2,3,1,2,2,2,5,279.9762,0,18,Teacher has taught 3 years or less,16.13,0,16,8,14,1,0,1,1,4,1,1,1,1,2,-8,0,1,2,2,2,2,2,16,1,-8,0,0,16
142445,103581,0,16.8572,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,5,3,5,5,5,5,2,1,1,3,1,4,4,4,2,3,3,1,3,2,2,4,4,4,4,4,2,3,3,2,3,3,5,12.4467,3.85,16,Teacher has taught 3 years or less,10.63,78,0,11,18,1,0,1,3,5,1,1,1,1,2,-8,0,2,2,2,2,2,2,0,1,2,0,1,78
142457,101231,1,9.2824,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,2,3,5,5,5,2,1,2,4,4,1,2,1,2,1,2,2,2,2,2,2,4,3,4,4,4,2,1,1,1,2,2,3,8.0772,0,18,Teacher has taught 3 years or less,10.96,0,0,5,17,1,0,3,1,5,1,1,1,1,1,1,5,2,2,1,1,1,2,17,1,-8,1,0,0
142580,102867,1,675.2963,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,4,2,4,4,5,1,2,1,2,3,1,2,1,1,1,2,1,1,1,3,2,4,3,3,4,3,3,3,3,3,3,2,3,165.231,0,19,Teacher has taught 3 years or less,1.25,0,0,12,16,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,1,2,1,2,9,1,2,1,0,0
142606,103922,1,574.8033,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,4,4,4,3,4,4,2,4,2,2,2,4,2,4,3,3,2,2,3,3,3,4,4,4,4,4,2,3,3,2,3,2,5,353.326,5.26,12,Teacher has taught 3 years or less,2.14,0,19,11,18,1,0,1,1,5,1,1,1,1,2,-8,0,2,1,2,2,2,2,19,1,1,0,1,19
142648,105896,1,662.6366,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,3,4,4,5,4,5,1,1,1,2,1,1,2,1,1,1,2,2,1,3,3,4,3,4,4,4,1,2,1,1,3,2,5,206.6656,0,19,Teacher has taught 3 years or less,12.5,0,22,7,16,1,0,0,1,5,1,1,1,1,1,1,3,2,2,1,2,2,2,22,2,-8,0,0,22
142741,108857,1,485.119,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,3,4,5,5,2,5,2,2,2,1,3,3,4,3,2,3,2,2,1,2,2,3,2,3,3,3,2,2,3,2,3,1,2,23.0414,1.49,14,Teacher has taught 3 years or less,17.95,67,0,10,13,1,0,0,1,5,2,2,2,2,1,2,3,1,1,1,1,1,2,0,1,2,1,0,67
142768,103736,1,577.031,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,2,2,4,4,4,3,2,3,3,3,3,4,2,2,3,2,4,3,2,4,4,4,3,3,4,4,2,2,2,2,3,2,3,386.4294,0,10,Teacher has taught 3 years or less,7.62,0,24,9,16,1,0,7,1,5,1,1,1,1,1,1,5,2,2,1,2,2,2,24,2,-8,0,0,24
142815,109422,1,104.5689,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,1,5,4,5,5,5,2,4,4,1,4,4,4,3,3,3,4,2,4,3,2,4,4,4,4,4,3,3,3,2,3,3,2,104.5687,100,8,Teacher has taught 3 years or less,10,0,21,11,19,1,0,1,1,5,2,1,1,1,1,2,3,2,2,1,2,2,2,21,2,2,0,0,21
142846,109439,1,621.1929,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,2,3,5,4,3,4,2,2,3,4,1,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,1,3,1,3,2,2,97.8418,0,14,Teacher has taught 3 years or less,12.71,127,0,8,14,1,0,1,3,2,-8,-8,-8,-8,-8,-8,0,1,2,2,2,2,2,0,2,-8,0,0,127
142853,106025,1,39.1643,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,3,2,4,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,1,3,3,4,4,4,3,4,3,3,3,3,4,1,1,34.7356,0,16,Teacher has taught 3 years or less,7.14,0,23,13,18,1,0,1,1,5,1,1,1,1,1,1,5,2,2,1,2,2,2,23,1,-8,0,1,23
142983,104747,1,915.9357,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,2,2,4,4,2,4,1,2,4,4,2,4,4,3,1,2,1,4,1,2,2,3,2,3,1,4,2,1,3,1,4,1,2,43.2324,0,18,Teacher has taught 3 years or less,2.14,0,11,9,12,1,0,2,1,5,1,1,1,1,1,1,5,1,1,2,2,2,2,11,1,-8,0,0,11
143008,104334,1,104.2105,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,3,5,5,5,4,5,4,3,2,2,1,2,3,2,1,1,1,2,1,3,3,4,3,4,2,4,2,2,3,3,4,2,1,97.2389,0,15,Teacher has taught 3 years or less,3.13,138,0,12,15,1,1,1,3,5,1,1,1,1,1,1,4,2,1,1,1,2,2,0,2,-8,0,0,138
143067,101543,1,953.9076,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,2,1,4,5,4,5,3,4,3,4,3,4,4,2,2,2,2,2,1,2,2,2,3,3,3,3,3,2,3,1,3,1,3,83.9636,0.67,11,Teacher has taught 3 years or less,13.1,149,0,9,15,1,0,0,1,5,1,1,1,1,1,1,4,2,1,2,1,2,2,0,-8,2,0,0,149
143125,108972,1,791.2474,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,5,5,5,5,3,5,1,2,4,2,1,1,2,1,1,1,1,4,2,3,3,4,3,4,4,4,2,3,2,2,3,2,3,99.522,0,19,Teacher has taught 3 years or less,18.75,0,0,10,17,1,0,1,1,5,1,1,1,1,1,1,4,1,1,1,1,2,1,0,1,2,0,0,0
143150,107421,1,43.5368,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,3,4,5,5,4,5,1,1,3,2,1,2,3,2,2,2,2,2,2,2,1,2,4,3,3,3,1,2,2,1,3,2,3,37.103,0,18,Teacher has taught 3 years or less,12.28,138,0,8,14,1,0,0,1,5,1,1,1,1,1,1,5,1,1,2,1,2,2,0,2,-8,0,0,138
143187,103603,0,573.3367,Strongly agree,Somewhat disagree,Strongly disagree,Strongly disagree,5,5,5,5,5,5,1,1,1,1,1,1,1,2,1,2,2,2,1,3,3,4,4,4,4,4,4,4,3,4,3,1,2,214.5389,0,19,Teacher has taught 3 years or less,12.92,0,0,14,20,1,1,1,3,5,1,1,1,1,2,-8,0,2,1,1,2,1,2,21,-8,-8,1,0,0
143191,109049,0,29.4299,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,1,2,4,4,1,5,2,4,4,3,3,3,4,2,2,4,4,4,2,1,1,1,4,4,2,2,1,1,1,1,1,5,4,24.0861,0,10,Teacher has taught 3 years or less,18.24,174,0,4,13,1,0,0,1,5,2,2,1,1,1,1,3,2,2,1,2,2,2,0,2,-8,0,0,174
143216,109099,1,131.4392,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat agree,5,5,5,5,4,5,3,2,2,2,4,4,4,2,4,4,4,2,2,3,1,2,3,3,4,3,1,2,3,1,3,2,1,91.2268,0,8,Teacher has taught 3 years or less,12.5,91,0,9,14,1,0,0,3,5,1,1,1,1,1,1,3,2,1,2,2,2,2,0,1,-8,0,0,91
143237,111830,1,691.766,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,3,3,4,5,4,5,2,1,4,2,1,1,1,2,1,1,4,1,2,4,3,4,4,4,4,4,4,2,2,2,4,2,5,88.0254,4.35,16,Teacher has taught 3 years or less,7.5,0,23,10,20,1,0,0,1,5,1,1,1,1,1,1,4,1,1,1,1,1,2,23,1,2,1,0,23
143336,105964,0,379.756,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,4,3,4,4,3,5,1,1,2,1,1,2,1,1,1,1,1,2,1,3,2,4,3,3,2,4,3,2,1,1,1,1,2,72.5307,0,20,Teacher has taught 3 years or less,12.5,0,0,5,15,1,0,7,1,5,1,1,1,1,2,-8,0,1,2,1,2,2,2,22,2,1,0,0,0
143408,108556,1,1878.7167,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,4,4,5,4,4,5,1,1,4,1,1,3,2,2,1,2,2,2,1,2,2,3,3,3,3,4,3,3,3,2,3,1,1,71.2982,0.77,19,Teacher has taught 3 years or less,18.75,130,0,11,16,1,0,0,1,5,1,1,1,1,2,-8,0,2,1,1,1,2,2,0,1,1,0,0,130
143447,110510,1,906.906,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,2,3,4,4,4,5,1,1,2,1,2,2,2,1,2,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,4,1,1,328.004,0,17,Teacher has taught 3 years or less,11.76,0,22,16,20,1,0,0,1,5,1,1,1,1,1,1,4,2,1,2,1,2,2,22,2,-8,0,0,22
143508,101758,1,909.3848,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,4,2,4,5,5,5,1,1,4,1,1,1,1,1,1,1,3,1,1,2,2,2,3,3,3,4,3,3,3,3,3,1,1,510.406,0,18,Teacher has taught 3 years or less,46.43,0,17,12,16,1,0,0,3,5,1,1,1,1,1,2,3,1,1,2,1,2,2,17,-8,-8,0,0,17
143520,103526,1,641.5473,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,4,4,4,4,5,5,3,1,3,2,2,2,2,2,3,4,2,4,1,3,4,4,2,3,3,4,3,2,2,2,2,1,1,165.7388,13.64,14,Teacher has taught 3 years or less,8.13,0,22,8,15,1,1,1,2,5,1,1,1,1,1,1,4,1,1,1,1,1,1,22,1,1,1,0,22
143546,110392,1,24.9965,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,4,4,4,4,4,4,1,1,3,4,1,2,1,1,2,2,2,4,2,3,3,3,3,4,4,4,3,4,3,2,3,3,1,21.312,5.59,18,Teacher has taught 3 years or less,2.08,179,0,12,18,1,0,2,1,5,1,1,1,1,2,-8,0,1,2,1,1,1,2,0,2,1,1,0,179
143589,111283,1,23.5655,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,5,5,5,5,4,5,3,4,4,3,2,3,4,2,2,3,3,1,2,3,2,3,3,3,3,3,2,3,2,2,3,2,1,20.0831,1.61,11,Teacher has taught 3 years or less,18.75,62,0,10,14,1,0,3,1,5,1,1,1,1,2,-8,0,2,1,1,2,1,2,0,1,2,1,0,62
143655,110699,1,684.0854,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,4,4,5,4,5,5,1,2,4,2,1,3,2,2,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,96.9137,0,18,Teacher has taught 3 years or less,11.25,0,19,16,20,1,0,1,1,5,1,1,1,1,2,-8,0,1,2,2,2,2,2,19,1,-8,0,0,19
143689,109066,1,17.6184,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,5,4,5,5,4,5,1,1,2,2,1,4,2,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,3,2,4,2,1,16.4398,0,18,Teacher has taught 3 years or less,8.58,34,0,11,13,1,1,0,3,5,1,1,1,1,2,-8,0,2,2,2,1,2,2,0,1,-8,0,0,34
143695,101881,0,167.2625,Strongly agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,3,4,5,4,4,5,1,1,4,1,1,1,1,1,1,1,1,3,1,4,3,4,3,3,4,4,3,3,2,2,3,3,2,119.1871,0,20,Teacher has taught 3 years or less,8.33,0,0,10,17,1,0,0,3,5,2,2,1,1,1,2,5,2,2,1,1,2,1,0,2,2,0,0,0
143809,108725,1,2525.7565,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat disagree,1,2,3,3,3,3,2,2,4,2,2,4,1,2,3,1,4,4,2,2,2,4,4,3,3,4,3,1,1,1,3,2,1,383.7742,89.66,12,Teacher has taught 3 years or less,3.29,0,29,6,17,1,0,2,1,5,1,1,1,1,2,-8,0,1,1,2,2,2,2,29,1,1,0,0,29
143816,107849,1,101.0922,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,4,4,4,4,3,4,2,3,4,3,2,3,4,3,2,3,3,3,3,3,3,3,4,2,2,3,2,1,2,1,3,4,5,71.4009,2.54,13,Teacher has taught 3 years or less,18.75,118,0,7,13,1,0,7,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,0,0,118
143835,112078,0,33.6378,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,3,3,4,4,3,4,2,2,1,3,2,2,2,1,2,3,3,2,2,3,2,4,3,3,3,4,3,2,1,2,2,1,1,26.7086,15.5,14,Teacher has taught 3 years or less,10.42,129,0,7,16,1,0,0,3,5,1,1,1,1,2,-8,0,2,2,1,1,1,2,0,2,1,1,0,129
143845,105798,1,878.9311,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat disagree,4,2,4,4,4,5,2,2,1,3,2,3,3,2,3,2,3,1,1,3,3,3,4,4,3,3,1,2,3,2,4,1,1,114.4764,0,13,Teacher has taught 3 years or less,9.76,76,0,11,15,1,1,0,3,5,1,1,1,1,1,1,5,2,2,2,2,2,2,0,1,-8,0,0,76
143967,106549,1,724.9618,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,4,4,4,4,4,4,3,3,3,3,1,1,2,2,2,3,3,3,2,4,3,3,2,2,4,4,2,2,1,1,2,2,1,142.7986,0,13,Teacher has taught 3 years or less,0,0,0,6,14,1,0,0,1,5,1,1,1,1,2,-8,0,1,2,2,2,2,2,14,1,-8,0,1,0
143998,101446,1,258.5463,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,4,3,3,3,2,4,2,2,4,4,3,3,2,1,2,1,3,3,2,2,2,4,3,3,3,4,2,1,1,2,3,1,1,209.6316,5.88,13,Teacher has taught 3 years or less,8.57,0,17,7,15,1,0,1,1,5,1,1,1,1,1,1,3,1,2,2,1,2,2,17,-8,2,0,0,17
144067,111024,1,389.795,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,5,3,5,5,5,5,1,2,3,4,1,2,3,2,1,3,2,1,2,1,1,2,3,3,2,3,1,1,1,1,2,1,1,68.2627,0,18,Teacher has taught 3 years or less,9.52,115,0,5,12,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,1,2,1,2,0,2,-8,1,0,115
144093,110896,0,79.1187,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,3,4,4,4,3,4,2,4,4,2,2,3,2,2,1,1,3,4,2,2,2,3,3,3,4,3,3,4,4,4,4,3,3,62.8208,0,13,Teacher has taught 3 years or less,8.13,114,0,16,16,1,0,0,1,5,1,1,1,1,1,1,5,1,1,2,2,1,2,0,2,-8,1,0,114
144144,104991,1,943.7881,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,2,3,4,3,4,4,2,2,2,3,3,3,4,3,2,3,3,3,2,3,3,4,3,3,3,3,2,1,2,2,2,1,1,134.063,28.57,13,Teacher has taught 3 years or less,0,0,28,7,14,1,1,0,3,5,1,1,1,1,2,-8,0,2,2,2,1,2,2,28,1,1,0,1,28
144180,102834,1,19.272,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,4,5,5,5,4,5,1,2,1,2,1,3,3,2,1,2,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,1,2,13.6116,11.11,18,Teacher has taught 3 years or less,12.5,360,0,12,15,1,1,1,3,5,1,1,1,1,2,-8,0,2,2,2,2,2,2,0,2,2,0,0,360
144231,110324,1,523.7211,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,1,2,4,4,4,3,1,1,3,2,1,2,2,1,1,1,3,2,2,3,3,4,1,2,2,3,1,2,2,1,3,2,1,115.4406,0,18,Teacher has taught 3 years or less,8.77,0,18,8,9,1,0,0,3,5,1,1,1,1,2,-8,0,2,2,1,1,2,2,18,2,-8,0,0,18
144314,105565,1,2456.4079,Somewhat agree,Strongly agree,Strongly disagree,Neither agree nor disagree,4,4,5,5,3,5,1,1,4,2,2,2,3,2,1,2,2,2,1,2,2,2,3,4,4,4,3,3,1,1,2,1,3,70.7391,3.68,18,Teacher has taught 3 years or less,12.5,136,0,7,18,1,0,0,1,5,1,1,1,1,1,1,4,1,1,1,1,1,2,0,1,2,1,0,136
144321,103301,0,41.558,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,2,4,3,3,1,4,4,4,2,1,4,4,4,2,3,2,2,2,4,2,2,4,4,4,3,4,2,2,2,2,2,1,1,36.1621,0,8,Teacher has taught 3 years or less,9,0,0,8,17,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,2,2,2,2,20,2,-8,0,1,0
144333,111425,1,28.2922,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,1,3,5,5,3,5,2,4,2,4,2,4,3,2,2,3,4,4,3,2,2,2,1,1,1,1,1,1,2,1,3,1,1,26.3994,1.9,11,Teacher has taught 3 years or less,12.19,158,0,7,5,1,1,1,3,5,1,1,1,1,2,-8,0,2,1,2,2,2,2,0,2,2,0,0,158
144384,107359,1,789.6427,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,4,3,5,5,5,5,2,2,2,1,4,3,4,2,2,3,3,4,1,1,1,4,4,3,4,4,1,3,3,1,3,1,1,262.1184,0,12,Teacher has taught 3 years or less,12.5,135,0,10,16,1,1,0,3,5,1,1,1,1,1,2,4,2,2,1,2,2,2,0,1,-8,0,0,135
144454,100491,0,149.8202,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,5,5,5,5,5,5,1,1,3,2,2,3,2,3,1,2,2,1,1,3,4,4,1,4,1,4,1,2,2,1,2,2,5,121.0232,14.29,18,Teacher has taught 3 years or less,8.1,0,14,7,11,1,0,0,2,5,1,1,1,1,1,1,5,1,1,1,1,2,2,14,1,1,0,1,14
144550,107131,1,185.1934,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,4,4,4,4,4,4,2,2,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,2,1,2,2,3,3,3,161.1474,0,15,Teacher has taught 3 years or less,7.14,0,0,8,16,1,0,0,2,5,1,1,1,1,1,1,2,2,2,2,2,2,2,5,1,-8,0,0,0
144645,106691,1,43.6855,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,1,2,4,5,5,5,1,3,4,4,1,2,2,3,1,2,2,4,3,2,2,2,4,3,4,3,1,3,2,1,3,5,4,31.1291,5.56,17,Teacher has taught 3 years or less,3.75,72,0,9,15,1,1,0,3,5,1,1,1,1,2,-8,0,2,2,2,1,2,2,0,2,2,0,0,72
144652,109675,1,745.3052,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,4,4,5,5,5,5,2,1,2,3,2,3,1,2,1,1,2,3,1,2,1,2,2,4,2,3,2,2,2,2,3,1,1,22.7756,3.85,17,Teacher has taught 3 years or less,11.25,156,0,9,13,1,1,2,3,5,1,1,1,1,1,2,3,2,1,1,1,1,2,0,2,2,1,0,156
144677,109747,1,517.9135,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,1,5,5,5,4,5,1,1,3,2,1,2,1,1,1,2,1,1,1,3,2,4,4,3,3,4,4,2,1,2,4,1,1,9.7843,0,20,Teacher has taught 3 years or less,10,158,0,9,18,1,0,7,1,5,1,1,1,1,1,2,3,1,2,2,1,2,2,0,2,-8,0,0,158
144840,102810,1,14.2762,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,5,5,5,5,4,4,2,1,4,2,1,2,3,2,1,2,2,2,2,2,2,3,3,3,3,4,3,2,2,2,3,2,3,12.1665,2.13,18,Teacher has taught 3 years or less,2.68,141,0,9,16,1,0,0,3,5,2,2,1,2,1,1,5,2,2,2,1,2,2,0,2,2,0,0,141
144842,100389,1,2739.7149,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,2,3,4,4,2,4,2,2,3,3,2,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,1,1,448.444,1.18,14,Teacher has taught 3 years or less,14.29,170,0,12,14,1,0,1,3,5,1,1,1,1,1,1,2,2,1,1,2,2,2,0,2,2,0,0,170
